millis,date,NDVI_min,NDVI_max,NDVI_mean,NDVI_median,NDVI_stdDev,NDCI_min,NDCI_max,NDCI_mean,NDCI_median,NDCI_stdDev
1597671056940,2020-08-17 13:30:56,-0.5825946817082998,-0.44960560911481157,-0.5406625106915683,-0.5521068368230381,0.03147735874274502,-0.09486607142857142,-0.019900497512437776,-0.0598305136359462,-0.06144934669429627,0.016646084255520225
1598103054687,2020-08-22 13:30:54,-0.6226415094339622,-0.5417106652587118,-0.5967852850981951,-0.5974094350530692,0.015513454387127817,-0.09475218658892127,-0.03994490358126722,-0.06970973781178233,-0.07017586050441457,0.00886871367452875
1600695053306,2020-09-21 13:30:53,-0.5768115942028985,-0.3222591362126246,-0.5111189711947509,-0.5423869689629871,0.06625188537981364,-0.08249496981891351,0.02904564315352694,-0.04887473411800852,-0.06035771892604866,0.025033572108213636
1600954849155,2020-09-24 13:40:49,-0.6148908857509627,-0.513126491646778,-0.5829014246953647,-0.5870907451483919,0.020004027530043367,-0.08994708994708996,0.010084033613445375,-0.031345207215007324,-0.03205175362980425,0.01034588029638449
1601386852202,2020-09-29 13:40:52,-0.47443519619500585,0.01416430594900851,-0.38099133816431935,-0.38756863225966665,0.06364133031950595,-0.08171206225680938,0.1340996168582376,-0.019161461366426352,-0.019074374659168274,0.018561658119764013
1601991056970,2020-10-06 13:30:56,-0.4162962962962963,-0.010725010725010734,-0.32457437588252924,-0.33107982713007916,0.05493603102610576,-0.06398730830248545,0.07864302235929062,-0.02023493355862747,-0.020081069660762153,0.016068102412642168
1602423054815,2020-10-11 13:30:54,-0.5175644028103044,-0.36762860727728985,-0.4687305466362463,-0.46934833323951,0.02465214576571285,-0.05505341002465082,0.004255319148936174,-0.022679543406988995,-0.02237147235964144,0.010779886006494582
1602682850327,2020-10-14 13:40:50,-0.44000000000000006,-0.04660045836516425,-0.31943044938744597,-0.3180637549383643,0.05273768689705659,-0.09750000000000002,0.03411371237458198,-0.014850858975558445,-0.014183430903460232,0.01808076052091544
1603114852153,2020-10-19 13:40:52,-0.5631901840490798,-0.28524156187954997,-0.42625272924594215,-0.41631960887539365,0.06664571476469153,-0.06488011283497885,-0.0016420361247947925,-0.03292688621345921,-0.032534012740724656,0.011605265249349517
1605879051685,2020-11-20 13:30:51,-0.19272484565326214,0.18733273862622657,0.015061943000885213,0.01683646097728907,0.049446807381453885,-0.02195204322863899,0.13458845495565586,0.025024357219707524,0.022009377899080265,0.021574368623211968
1606138846930,2020-11-23 13:40:46,-0.3537037037037037,-0.0920821114369501,-0.1596844006136973,-0.16120545522231547,0.03641241874383744,-0.04876915931258707,0.01870078740157479,-0.013997396843616075,-0.01349723003982753,0.00936109033312642
1607607048511,2020-12-10 13:30:48,-0.5245170876671621,-0.39463601532567044,-0.4471501661560683,-0.4419304667830346,0.029316961101496283,-0.06536585365853656,0.04606525911708252,0.007673313968172213,0.006002558439420557,0.017724071361710638
1608039048636,2020-12-15 13:30:48,-0.8,-0.4549653579676675,-0.6502689794581028,-0.6552480778762227,0.06314357198845476,-0.01463414634146344,0.09871244635193137,0.040328852784320954,0.0425826564333692,0.019918356641748895
1608298844746,2020-12-18 13:40:44,-0.49372384937238495,-0.028263795423956992,-0.19385686898572987,-0.12163683993811955,0.15124207760199398,-0.03467406380027733,0.10039113428943935,0.026550303489406603,0.023025121351718976,0.024075363002108954
1608730843428,2020-12-23 13:40:43,-0.3114754098360656,-0.01235521235521228,-0.09112781148110825,-0.07724901107480321,0.05341271242962038,-0.054650741947158896,0.0995607613469985,0.019586696835030417,0.01913935881691852,0.019670559596014103
1609335049251,2020-12-30 13:30:49,-0.5365853658536586,-0.332409972299169,-0.46780017165000815,-0.47108703780672667,0.04125145114888531,0.011375387797311239,0.13489409141583053,0.04451170414630033,0.04229228876306583,0.016963305988588754
1609594845171,2021-01-02 13:40:45,-0.11719106247150021,-0.06427915518824609,-0.09523121083833114,-0.0955835011499922,0.008977008524659798,-0.004448038819247892,0.03850830968788005,0.01545487725992256,0.014997038261037519,0.006819971638320312
1609767051560,2021-01-04 13:30:51,-0.6392156862745099,-0.29395604395604397,-0.5528201985610257,-0.5654074923040618,0.046664055359577974,-0.041564792176039124,0.04385964912280706,-0.0053999546927314965,-0.004738244119599076,0.01248416765009605
1610199050430,2021-01-09 13:30:50,-0.5414847161572052,-0.12972972972972974,-0.44240282043470486,-0.45569318272303055,0.056607312558696755,-0.005376344086021472,0.09090909090909088,0.037947511630679095,0.038817841824874105,0.015203916292056223
1611063050979,2021-01-19 13:30:50,-0.5533661740558292,-0.3519061583577712,-0.5029426549564894,-0.5083366954190053,0.03424110385514399,-0.05185185185185187,0.035242290748898696,-0.006028159465456855,-0.006135166361567165,0.011726706033827384
1611495051731,2021-01-24 13:30:51,-0.7118353344768438,-0.5082417582417583,-0.6519176574265519,-0.6528597466968452,0.03241410509560888,-0.08863025962399283,0.0030456852791877634,-0.039769226511291,-0.03978936672131883,0.016777392818976326
1612618845934,2021-02-06 13:40:45,-0.3816216216216216,-0.2905852417302799,-0.341036501743608,-0.3405028793191325,0.014040827564465378,-0.054148811842617814,-0.016260162601625973,-0.03367666847368314,-0.03424132808388457,0.007021141663545201
1612791050081,2021-02-08 13:30:50,-0.6377502383222116,-0.4681208053691276,-0.6028872383152987,-0.6097511133717104,0.026939430542707487,-0.07320099255583129,-0.03210463733650417,-0.05249821744326642,-0.05211915633936798,0.006634463626973097
1613223049935,2021-02-13 13:30:49,-0.641086186540732,-0.43220338983050843,-0.5931770405687998,-0.5982197603996101,0.028814832554958737,-0.06656225528582621,-0.001481481481481524,-0.03526633588795172,-0.034898840008972205,0.008256393499657703
1613914844562,2021-02-21 13:40:44,-0.49563046192259674,-0.34821428571428564,-0.4193410178825892,-0.41843815028587705,0.02556908690220834,-0.050919377652050894,0.02528735632183906,-0.016506710790658942,-0.016851454331666474,0.011224782488059228
1614346846421,2021-02-26 13:40:46,-0.6011816838995568,-0.026315789473684178,-0.4593347489396895,-0.46746683554355617,0.06629318424979261,-0.11444652908067544,0.146875,-0.03785821916770834,-0.03801919815268254,0.021592237674852247
1615383050394,2021-03-10 13:30:50,-0.5671641791044777,-0.35177865612648224,-0.50808282074057,-0.5120709407226465,0.037166895321325985,-0.07014028056112223,0.02357563850687622,-0.02792574378645756,-0.028439093904604695,0.01378188619978566
1615642845931,2021-03-13 13:40:45,-0.5447870778267254,-0.020255063765941543,-0.44458176062364063,-0.43561442534812045,0.058292305040645864,-0.06107431935246495,0.17310443490701,0.00857795955692519,0.01016850450762497,0.027802707223065336
1616247050281,2021-03-20 13:30:50,-0.6859813084112149,-0.1617391304347826,-0.6276984305301555,-0.6346726312671873,0.05964734302046103,-0.162514827995255,0.09053778080326758,-0.09095658254398602,-0.09102105031023283,0.024411684281408413
1616679049410,2021-03-25 13:30:49,-0.7665995975855131,-0.5181159420289855,-0.7088541953140023,-0.7144717261904763,0.0370742468842243,-0.12182741116751274,-0.04506699147381244,-0.08805334319798325,-0.08967305662224806,0.01297198503966952
1617543047595,2021-04-04 13:30:47,-0.6385542168674698,-0.405607476635514,-0.5751303006283581,-0.5796495196495196,0.03348303135124596,-0.12694300518134718,-0.021978021978022035,-0.06762660490295878,-0.06763526992500249,0.014678252548479305
1617802842424,2021-04-07 13:40:42,-0.6984478935698448,-0.455621301775148,-0.6292643134443832,-0.6334770114942527,0.040753418955201015,-0.16473988439306356,0.012987012987012998,-0.04041446653340135,-0.041534570173551597,0.018279789011418628
1617975048091,2021-04-09 13:30:48,-0.6192307692307693,-0.039999999999999994,-0.5624469679078619,-0.5761187250160331,0.07409894882265435,-0.2262773722627737,0.11162521688837478,-0.04579336951584653,-0.047895356320960175,0.026940646931906436
1618407045199,2021-04-14 13:30:45,-0.6286764705882352,-0.05326876513317192,-0.573821309552783,-0.5837388535936124,0.046211487125332185,-0.14761904761904765,-0.041816009557945,-0.08448592317403221,-0.08573171634587323,0.015263786028202846
1618839046063,2021-04-19 13:30:46,-0.5957120980091885,-0.3531746031746031,-0.5280862188800611,-0.5367281803431814,0.04764349368014776,-0.09647495361781075,-0.0006788866259334886,-0.0605329250295946,-0.061225740368692924,0.013910687612190635
1619098840817,2021-04-22 13:40:40,-0.6224648985959439,-0.38375350140056014,-0.5444131779180299,-0.5493766910525683,0.03562854728256285,-0.10924369747899158,-0.04752475247524751,-0.08396254500697733,-0.08460316558241499,0.011795152898148488
1619530843543,2021-04-27 13:40:43,-0.6553945249597424,-0.470160116448326,-0.608220263304605,-0.6107601671511446,0.028542878408040807,-0.1325301204819277,-0.06329113924050632,-0.09929607179435458,-0.09923884328913946,0.011674476877299425
1619703046808,2021-04-29 13:30:46,-0.6744186046511627,-0.04037267080745342,-0.5780128493639168,-0.587403138514623,0.07432390225193229,-0.12595419847328246,0.12614517265680056,-0.058465719026981035,-0.0593905224695577,0.02879345221227921
1619962843045,2021-05-02 13:40:43,-0.6136012364760431,-0.11240105540897097,-0.5099625402816331,-0.5366616884871411,0.08588057252385788,-0.09636363636363635,0.11714285714285712,-0.040479678779888596,-0.05050885601097827,0.032423817729946354
1620394845420,2021-05-07 13:40:45,-0.6288659793814434,0.05923836389280677,-0.24043350422847587,-0.1923308441276769,0.20281002311188084,-0.15825688073394495,0.044883303411131094,-0.041249617232472106,-0.03007278596886617,0.04379624712512519
1620567049204,2021-05-09 13:30:49,-0.7173913043478262,-0.5390199637023593,-0.6645389723395692,-0.6705157616331878,0.03375616491275425,-0.1326676176890157,-0.02798982188295166,-0.08890084152774065,-0.08908114524119008,0.015209517078198372
1620826845267,2021-05-12 13:40:45,-0.6820925553319919,-0.40202702702702703,-0.6172903536956628,-0.6221169293853477,0.035858434906446544,-0.12827988338192423,-0.028169014084507036,-0.06751023175398166,-0.06716631915443215,0.01761646017064421
1621863051749,2021-05-24 13:30:51,-0.7170111287758347,-0.5294117647058822,-0.6714618033950167,-0.6741770779328596,0.027513099477568127,-0.14723926380368102,-0.06220984215413183,-0.11656120795676177,-0.11747764011284557,0.012378688053797495
1622122847370,2021-05-27 13:40:47,-0.6996587030716723,-0.5705263157894737,-0.662183696353639,-0.6636371494972763,0.020140969359902287,-0.14331465172137708,-0.08408408408408403,-0.10874152900848018,-0.1087989509518588,0.00827514189958706
1622295051822,2021-05-29 13:30:51,-0.5935706084959816,-0.32779097387173395,-0.5094361841692907,-0.5147664053474214,0.04027683927289633,-0.12676056338028166,-0.03139866793529976,-0.08181307818094029,-0.08126671798495923,0.01720628365292333
1622554847464,2021-06-01 13:40:47,-0.5215204024594745,-0.30155733836715426,-0.4982721573772142,-0.5005746534336123,0.019979399058742863,-0.03756425464610521,0.040695652173913105,-0.014844132259773142,-0.014840865139370319,0.0070660953195719745
1622727051951,2021-06-03 13:30:51,-0.5762594893029676,-0.1487255629794605,-0.38462758359565635,-0.38371475931596494,0.11731251617023969,-0.06825469537333949,0.006993006993007031,-0.030396297476145268,-0.031374607154568274,0.015147850777697714
1623591051622,2021-06-13 13:30:51,-0.660069848661234,-0.1356869417269247,-0.6216423312486619,-0.6271586395605855,0.05495765030574271,-0.18875502008032133,0.09958750736593987,-0.0678438971176875,-0.06940386461064865,0.022023606994453798
1623850846867,2021-06-16 13:40:46,-0.5848595848595848,-0.12398921832884097,-0.45444125635482074,-0.4809989142236698,0.0814624939390258,-0.1359223300970874,0.004914004914004884,-0.05852675630209332,-0.057019925793936534,0.019029895607180203
1625319053438,2021-07-03 13:30:53,-0.49897048730267674,-0.381349507202426,-0.4513063185427082,-0.4548326943926483,0.020806114146441953,-0.03562945368171017,0.016838674633351394,-0.015187643965507104,-0.015739115273835202,0.00907850420522266
1625751052855,2021-07-08 13:30:52,-0.5345528455284552,-0.306930693069307,-0.4952526356544753,-0.497584858168508,0.02640061990471994,-0.07617051013277423,0.0654867256637168,-0.019808008330153944,-0.019076405482351635,0.012879012997668922
1626010848502,2021-07-11 13:40:48,-0.35787000783085354,0.06765104715986138,-0.13916553940328338,-0.14941356450790416,0.1259297293089051,-0.02459893048128346,0.0797018348623853,0.02181553296606263,0.022761557911424476,0.019903080917780935
1626442849876,2021-07-16 13:40:49,-0.4749103942652329,-0.2697095435684647,-0.3943957327971135,-0.4158504007123775,0.05530622851098776,-0.09454545454545453,0.021546261089987327,-0.02930312203759087,-0.02967367096809936,0.015684929818953117
1626615053164,2021-07-18 13:30:53,-0.5276073619631902,-0.40503432494279173,-0.485090956182861,-0.4915842223414188,0.028250669363170514,-0.08567314614830818,-0.004983388704318964,-0.05497461907233738,-0.05491207693289301,0.013601348874707146
1626874848656,2021-07-21 13:40:48,-0.6022598870056497,-0.43220338983050843,-0.5608622844847091,-0.5631292905995368,0.023412029140687685,-0.09630818619582662,-0.05132192846034215,-0.07488064294910424,-0.07526721299274174,0.008902484915275677
1627047054552,2021-07-23 13:30:54,-0.5949632738719832,-0.46560319042871384,-0.5597292047077682,-0.5620468888526624,0.02059546070649462,-0.08746355685131194,-0.03888888888888894,-0.06497651068801269,-0.06529589906046758,0.008656384909847858
1627738848273,2021-07-31 13:40:48,-0.7054886211512718,-0.5189542483660131,-0.6500443314463472,-0.6549806919054044,0.029041997371624946,-0.14337899543378993,-0.06678700361010827,-0.11207563250914941,-0.11167337358860335,0.011660263916026132
1628343052193,2021-08-07 13:30:52,-0.6644295302013423,-0.2655889145496536,-0.6080409005495657,-0.6143140342609082,0.04459272217706864,-0.11607142857142855,0.017699115044247784,-0.07125871734169743,-0.07176490282353347,0.017282940656246755
1630071049074,2021-08-27 13:30:49,-0.36938031591737547,0.03197737654992391,-0.056984680218219855,-0.01641827598685403,0.10279536098727812,-0.03638059701492538,0.048342541436464125,0.01106716071887365,0.013040850096228952,0.012613319224471132
1630330843890,2021-08-30 13:40:43,-0.5098039215686275,-0.06486766995329533,-0.4744277462668872,-0.479515896435182,0.04610305393897677,-0.050617283950617264,0.0641509433962264,-0.010852515489697364,-0.011483248467253066,0.011191596886511779
1632663049709,2021-09-26 13:30:49,-0.46826347305389215,-0.34470989761092147,-0.43673105351875374,-0.4405813040090106,0.02034133182032021,-0.0476190476190476,0.006493506493506454,-0.021285294947035033,-0.021893876255646483,0.0080276398500785
1634218845847,2021-10-14 13:40:45,-0.46190028222013174,-0.0774487471526196,-0.3674730693361697,-0.3780231841899845,0.05400037995539261,-0.07317073170731712,0.0971428571428572,-0.026723761375341656,-0.027780613051034377,0.01649298830880591
1634650848097,2021-10-19 13:40:48,-0.12195882719900186,0.19961427193828354,0.012845611058800024,0.018621514565936293,0.04997689544373994,-0.04156784421420546,0.0884439939178915,0.03212741610956307,0.02884929309551062,0.017357850784585564
1634823056479,2021-10-21 13:30:56,-0.5800185013876041,-0.47005444646098,-0.5373223322163286,-0.5414012738853503,0.023304155737274342,-0.08407643312101912,-0.01854304635761596,-0.05477007290666978,-0.05785097978796756,0.012076497564744909
1635082851793,2021-10-24 13:40:51,-0.32025450689289503,-0.2449297971918877,-0.28946919933377724,-0.288760322910647,0.011330275390291432,-0.06906906906906908,-0.020172910662824214,-0.038236161309491694,-0.03846610688429026,0.006386073242941295
1635255052595,2021-10-26 13:30:52,-0.595667870036101,-0.489795918367347,-0.5530302292739807,-0.5549701166058488,0.017476824935062744,-0.09148766905330154,-0.011764705882352951,-0.04450867559657285,-0.04475077886372429,0.009012710271259158
1635514847927,2021-10-29 13:40:47,-0.2943444730077121,-0.18522119591638314,-0.24171790527043302,-0.24163926114640913,0.019227312284845095,-0.03986429177268868,0.006415396952686408,-0.016968967528102407,-0.016972677370754224,0.0069808374983891695
1635687055589,2021-10-31 13:30:55,-0.6041237113402063,-0.4291497975708502,-0.5334233331428242,-0.5347164057995661,0.025461837333697977,-0.10363391655450872,-0.011417058428475534,-0.042446969764177014,-0.04222555195727746,0.009501801232883833
1636378846693,2021-11-08 13:40:46,-0.22495274102079396,0.07783753184262664,-0.16036128091254956,-0.17455917024395443,0.053671467119006395,-0.037128712871287106,0.03198031980319801,-0.008450877315229125,-0.008054759339586036,0.010841996616659681
1636810848216,2021-11-13 13:40:48,-0.46768060836501907,-0.15078569040454695,-0.224058607160129,-0.22565829677457394,0.03841734740231333,-0.06189821182943609,-0.008496923527688209,-0.03010546470232358,-0.029223856296402964,0.009830257015453325
1637415051219,2021-11-20 13:30:51,-0.6037234042553191,-0.46583850931677023,-0.5617581038931707,-0.5639116035096893,0.02424593861479667,-0.08664259927797838,-0.025196850393700797,-0.0594492812057313,-0.059472146565722715,0.008616739656288211
1639143049920,2021-12-10 13:30:49,-0.5620915032679739,-0.3532440782698249,-0.4485708714725819,-0.44882354095728455,0.04195030472887383,-0.0704800817160368,0.017441860465116307,-0.028977243403680297,-0.02905758699272006,0.012110651108865379
1640007052003,2021-12-20 13:30:52,-0.701657458563536,-0.38,-0.6257501105434703,-0.635850603118778,0.05090813177711999,-0.16606929510155322,-0.018382352941176485,-0.0650502870331821,-0.06602263623043966,0.014504606411212442
1640266847861,2021-12-23 13:40:47,-0.026525583417886623,0.18682310469314076,0.05892185790334771,0.05408840541142317,0.03973064772879534,0.0005433798224958648,0.0660678406807706,0.03392172266767261,0.033392024806180795,0.009799597576435197
1640439046498,2021-12-25 13:30:46,-0.6379928315412188,-0.4215116279069767,-0.5867263721706758,-0.5949664109286553,0.03693819692373085,-0.1223021582733813,-0.014689265536723194,-0.07401382329912515,-0.07593835829560892,0.01301211554854219
1640698842313,2021-12-28 13:40:42,-0.5142857142857143,-0.09134233518665603,-0.20510109558043912,-0.17694740529295405,0.09264909460981953,-0.09792284866468842,0.02340597255851487,-0.034348590488868964,-0.03249688431852491,0.019250901834954617
1640871052796,2021-12-30 13:30:52,-0.6601769911504424,-0.4388059701492537,-0.5800155277869457,-0.5795691558538277,0.03236444843570186,-0.07874865156418555,0.0,-0.046637486299151674,-0.0465937977495457,0.011752076951255559
1641994847679,2022-01-12 13:40:47,-0.12521440823327618,-0.054488842760768076,-0.08949956553355688,-0.09067919690234585,0.012783090961224215,0.013913043478260905,0.06849315068493149,0.03625069907320055,0.03477858586305765,0.011559226590769394
1642167046940,2022-01-14 13:30:46,-0.5461741424802111,-0.30578512396694213,-0.4672775489237202,-0.4742012733161604,0.042008555707382746,0.0047543581616480935,0.125904486251809,0.08354417068751467,0.08432873983955183,0.018347268666226175
1642599051220,2022-01-19 13:30:51,-0.9940828402366862,-0.6195372750642673,-0.9908438435744006,-0.9931464035985045,0.03616757524282834,-0.12146422628951749,0.06389776357827476,-0.0022244599355349197,-0.0017571513640432174,0.02446749812815405
1643031045560,2022-01-24 13:30:45,-0.5067961165048543,-0.052855407047387594,-0.42135875821523133,-0.4206580474035901,0.05852699203458632,-0.16174402250351622,0.19894736842105262,0.042612656532221085,0.043977385319010034,0.02552602363793817
1643463051239,2022-01-29 13:30:51,-0.15212689257390047,-0.08804523424878842,-0.13963992156098182,-0.14182051365274773,0.010232244554704659,-0.03351420363868499,0.004301075268817228,-0.021430870735576188,-0.0215863476359712,0.0038747606411601776
1643895045460,2022-02-03 13:30:45,-0.0014409221902017704,0.10512970548078793,0.051243651403995755,0.04889449569108661,0.020349590894981194,0.005839757066106055,0.055176447650614135,0.029229995012292957,0.02869694963810884,0.009067648376165744
1644586845830,2022-02-11 13:40:45,-0.10859374999999996,-0.05891354246365716,-0.08999422330157995,-0.09043443419916797,0.008479742275648057,-0.03054545454545461,0.010014306151645296,-0.005446256550153172,-0.005467647441988284,0.004286759419420693
1645018840203,2022-02-16 13:40:40,-0.11876484560570069,-0.05284068335319827,-0.0984270187341908,-0.10033760704573115,0.010128487229748765,-0.03973509933774835,0.00376222723852521,-0.013135837021984894,-0.012828297152074054,0.005859022234702009
1645191052434,2022-02-18 13:30:52,-0.12150279776179054,-0.07000391083300742,-0.10935151807926466,-0.11120370715619024,0.009245978119006237,-0.0366568914956011,-0.0032810791104629393,-0.017901355704983232,-0.018242533011484603,0.003987137424222038
1645882842525,2022-02-26 13:40:42,-0.08923303834808255,0.010920436817472672,-0.07477403571807244,-0.07650651303985492,0.0095961785342287,-0.05341351255748144,0.09642105263157896,0.0019518143082800068,0.0014908478272486487,0.012427873278472397
1646314850256,2022-03-03 13:40:50,-0.1402013942680093,-0.05178365937859608,-0.1270992559757387,-0.12817284471822485,0.009201150584264352,-0.0319602272727273,0.01250422440013521,-0.020226373148575335,-0.020643514032753264,0.00552701424572419
1646487048426,2022-03-05 13:30:48,-0.1296969696969697,-0.04149377593360999,-0.11763108136957474,-0.1194210595109609,0.010158539386414915,-0.016254416961130714,0.05867742936976093,-0.0008206928787376629,-0.0017942071982195939,0.007323400508009849
1648474843627,2022-03-28 13:40:43,-0.2375348405078972,-0.19049089225069468,-0.22684266185006044,-0.22743223162261553,0.0061398934937417025,-0.04152695383028108,-0.012803762738437386,-0.02249081763551482,-0.02265939877059634,0.0035266227345965174
1648906848509,2022-04-02 13:40:48,-0.16114790286975716,-0.12655449890270665,-0.15029991612549734,-0.15105850115621128,0.005091130888961039,-0.040714995034756715,-0.015205435134260786,-0.026001628835572003,-0.02615520233291381,0.0030066955036122628
1649943047484,2022-04-14 13:30:47,-0.1780250347705146,-0.12875695732838593,-0.1646273981519538,-0.16466326285498784,0.005591930896965212,-0.037105182459368294,-0.016262657256827247,-0.0285704538253555,-0.02874284196230204,0.003522147611672887
1650375055317,2022-04-19 13:30:55,-0.14359733530717983,-0.12002945508100149,-0.13621479748970824,-0.13666077677742985,0.004090060017395484,-0.026845637583892544,-0.0026315789473684045,-0.016459214189342035,-0.016665664231986965,0.0033457460678486977
1650634851295,2022-04-22 13:40:51,-0.14339058999253174,-0.10379746835443038,-0.12893334361031036,-0.129555173761695,0.005669476643409363,-0.03117505995203836,0.0052945069490403385,-0.009140050855207601,-0.00939422647955088,0.005133044927186536
1650807045250,2022-04-24 13:30:45,-0.13781190019193854,-0.09451219512195122,-0.12835474605096425,-0.12998719425371397,0.006810320032548609,-0.04350852767142364,-0.0028089887640449264,-0.020014738984870436,-0.02039303576734979,0.0037618737263997123
1651239056300,2022-04-29 13:30:56,-0.1560178306092125,-0.1146332473276815,-0.14245245466830941,-0.14367407163479043,0.006458373362914625,-0.04382736701237872,-0.017696160267111852,-0.02898347134063748,-0.02912598809228701,0.0036152308202599764
1651930843010,2022-05-07 13:40:43,-0.19346888478126925,-0.010076335877862672,-0.1138171201474823,-0.11085591509975087,0.03860710593432031,-0.02340005638567804,0.02900930487137383,-0.0071486218714521595,-0.007150038323619467,0.007053386290155748
1652103055120,2022-05-09 13:30:55,-0.18510928961748638,-0.06443113772455092,-0.17097771589068395,-0.1730684265567658,0.013164539022056906,-0.031862745098039276,0.018947368421052664,-0.017292003577306425,-0.01769830986896689,0.005594815177930517
1652362849938,2022-05-12 13:40:49,-0.16468114926419067,-0.10519217801753204,-0.1545509346579487,-0.15512022824228117,0.0068011643922542084,-0.032298136645962795,-0.010163227594702794,-0.023651310886707497,-0.023886779995022544,0.0035096394627770933
